time,user,app,category,in_vehicle,on_bicycle,on_foot,running,still,tilting,walking,unknown,ringer_mode,alarm_volume,music_volume,notifications_volume,ring_volume,bt_sco_connected,mic_muted,music_active,speaker_on,headset_connected,level,charging,state,rotation,weather_id,temp,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,clouds,rain_last3h,snow_last3h,sunrise_time,sunset_time,connected,label,place_type,daytime,weekday,is_weekend,is_holiday
2018-04-07 20:15:49.117,1,com.whatsapp,COMMUNICATION,0,0,0,0,100,0,0,0,2,0.73333335,1.0,1.0,1.0,False,False,False,False,False,0.35,1.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 20:50:49.452,1,com.facebook.katana,SOCIAL,0,0,0,0,100,0,0,0,2,0.73333335,1.0,1.0,1.0,False,False,False,False,False,0.57,1.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 20:55:49.471,1,com.facebook.katana,SOCIAL,0,0,0,0,100,0,0,0,2,0.73333335,1.0,1.0,1.0,False,False,False,False,False,0.6,1.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 21:15:49.407,1,com.instagram.android,SOCIAL,0,0,0,0,100,0,0,0,2,0.73333335,0.46666667,1.0,1.0,False,False,False,False,False,0.71,1.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 21:20:49.424,1,com.whatsapp,COMMUNICATION,0,0,0,0,100,0,0,0,2,0.73333335,0.46666667,1.0,1.0,False,False,False,False,False,0.74,1.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 21:35:49.722,1,com.whatsapp,COMMUNICATION,14,3,11,1,61,0,11,3,2,0.73333335,0.46666667,1.0,1.0,False,False,False,False,False,0.8,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 21:40:49.737,1,com.whatsapp,COMMUNICATION,10,10,10,10,10,0,10,40,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.79,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 21:45:49.856,1,com.whatsapp,COMMUNICATION,25,6,14,0,44,0,14,2,1,0.73333335,0.4,0.0,0.0,False,False,True,False,False,0.78,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 21:50:49.876,1,com.instagram.android,SOCIAL,14,3,11,1,61,0,11,3,1,0.73333335,0.4,0.0,0.0,False,False,False,False,False,0.78,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 21:55:49.877,1,com.whatsapp,COMMUNICATION,0,0,0,0,0,100,0,0,1,0.73333335,0.4,0.0,0.0,False,False,False,False,False,0.78,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 22:00:49.885,1,com.instagram.android,SOCIAL,32,5,13,2,42,0,13,2,1,0.73333335,0.4,0.0,0.0,False,False,False,False,False,0.77,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 22:05:49.962,1,com.whatsapp,COMMUNICATION,16,4,20,1,54,0,20,2,1,0.73333335,0.4,0.0,0.0,False,False,False,False,False,0.76,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 22:10:49.967,1,com.whatsapp,COMMUNICATION,30,5,12,1,45,0,12,3,1,0.73333335,0.4,0.0,0.0,False,False,False,False,False,0.75,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 22:15:49.984,1,com.whatsapp,COMMUNICATION,29,6,10,1,43,0,10,2,1,0.73333335,0.4,0.0,0.0,False,False,False,False,False,0.73,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-07 22:20:49.769,1,com.facebook.katana,SOCIAL,14,3,11,1,61,0,11,3,1,0.73333335,0.4,0.0,0.0,False,False,False,False,False,0.73,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Saturday,True,False
2018-04-08 08:00:50.463,1,com.whatsapp,COMMUNICATION,14,3,11,1,61,0,11,3,1,0.73333335,0.26666668,0.0,0.0,False,False,False,False,False,0.53,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 08:40:49.678,1,com.facebook.katana,SOCIAL,0,0,0,0,0,100,0,0,1,0.73333335,0.53333336,0.0,0.0,False,False,False,False,False,0.5,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 08:45:49.691,1,com.whatsapp,COMMUNICATION,14,3,11,1,61,0,11,3,1,0.73333335,0.33333334,0.0,0.0,False,False,False,False,False,0.49,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 08:50:49.706,1,com.sec.android.gallery3d,PHOTOGRAPHY,14,3,11,1,61,0,11,3,1,0.73333335,0.33333334,0.0,0.0,False,False,False,False,False,0.49,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 08:55:49.742,1,com.whatsapp,COMMUNICATION,10,10,10,10,10,0,10,40,1,0.73333335,0.33333334,0.0,0.0,False,False,True,False,False,0.48,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 09:00:49.751,1,com.instagram.android,SOCIAL,14,3,11,1,61,0,11,3,1,0.73333335,0.33333334,0.0,0.0,False,False,False,False,False,0.47,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 09:15:50.274,1,com.whatsapp,COMMUNICATION,22,3,11,1,52,0,11,4,1,0.73333335,0.33333334,0.0,0.0,False,False,False,False,False,0.46,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 09:20:50.284,1,com.facebook.katana,SOCIAL,21,5,15,1,52,0,15,3,1,0.73333335,0.33333334,0.0,0.0,False,False,False,False,False,0.45,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 09:25:50.185,1,com.instagram.android,SOCIAL,10,10,10,10,10,0,10,40,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.44,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 09:30:50.194,1,com.facebook.katana,SOCIAL,14,3,11,1,61,0,11,3,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.43,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 09:40:50.208,1,com.whatsapp,COMMUNICATION,14,3,11,1,61,0,11,3,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.43,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 09:54:20.256,1,com.whatsapp,COMMUNICATION,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.38,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 10:39:20.295,1,com.twitter.android,NEWS_AND_MAGAZINES,14,3,11,1,61,0,11,3,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.36,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 10:59:20.302,1,com.whatsapp,COMMUNICATION,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.35,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 12:24:20.359,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.33,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,morning,Sunday,True,False
2018-04-08 15:34:20.495,1,com.instagram.android,SOCIAL,14,3,11,1,61,0,11,3,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.27,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,afternoon,Sunday,True,False
2018-04-08 16:04:20.509,1,com.whatsapp,COMMUNICATION,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.26,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,afternoon,Sunday,True,False
2018-04-08 20:39:20.705,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.16,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Sunday,True,False
2018-04-11 14:43:42.236,1,com.whatsapp,COMMUNICATION,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.09,2.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,afternoon,Wednesday,False,False
2018-04-11 14:53:43.431,1,com.twitter.android,NEWS_AND_MAGAZINES,10,10,10,10,10,0,10,40,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.11,2.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,afternoon,Wednesday,False,False
2018-04-11 15:38:53.494,1,com.whatsapp,COMMUNICATION,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.11,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,afternoon,Wednesday,False,False
2018-04-11 18:58:53.705,1,com.android.mms,,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.05,1.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,afternoon,Wednesday,False,False
2018-04-11 20:13:53.775,1,com.android.mms,,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.51,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Wednesday,False,False
2018-04-11 20:48:53.809,1,com.whatsapp,COMMUNICATION,0,0,0,0,0,100,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.51,0.0,2,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Wednesday,False,False
2018-04-11 20:53:53.816,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,0,100,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.5,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Wednesday,False,False
2018-04-11 20:58:53.818,1,com.sec.android.gallery3d,PHOTOGRAPHY,14,3,11,1,61,0,11,3,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.5,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Wednesday,False,False
2018-04-11 21:43:53.852,1,com.whatsapp,COMMUNICATION,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.5,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Wednesday,False,False
2018-04-12 16:43:54.720,1,com.whatsapp,COMMUNICATION,14,3,11,1,61,0,11,3,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.04,1.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,afternoon,Thursday,False,False
2018-04-12 16:48:54.725,1,com.whatsapp,COMMUNICATION,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.07,1.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,afternoon,Thursday,False,False
2018-04-12 20:23:54.913,1,com.whatsapp,COMMUNICATION,14,3,11,1,61,0,11,3,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.92,0.0,1,0,801.0,17.0,17.0,17.0,59.0,1016.0,4.1,270.0,20.0,0.0,0.0,1523594327.0,1523642412.0,False,free_time,point_of_interest_establishment,evening,Thursday,False,False
2018-04-14 15:34:13.457,1,com.instagram.android,SOCIAL,0,0,0,0,0,100,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.91,0.0,2,0,800.0,14.0,14.0,14.0,62.0,1013.0,3.6,100.0,0.0,0.0,0.0,1523680598.0,1523728907.0,False,free_time,route,afternoon,Saturday,True,False
2018-04-14 15:39:13.461,1,com.instagram.android,SOCIAL,0,0,0,0,0,100,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.9,0.0,1,0,800.0,14.0,14.0,14.0,62.0,1013.0,3.6,100.0,0.0,0.0,0.0,1523680598.0,1523728907.0,False,free_time,route,afternoon,Saturday,True,False
2018-04-15 09:14:14.350,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.59,0.0,1,0,802.0,15.0,15.0,15.0,82.0,1008.0,2.1,220.0,40.0,0.0,0.0,1523766956.0,1523815336.0,True,free_time,route,morning,Sunday,True,False
2018-04-18 18:50:58.106,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,True,False,False,0.06,1.0,2,0,800.0,23.0,23.0,23.0,40.0,1026.0,6.2,100.0,0.0,0.0,0.0,1524112153.0,1524161228.0,False,home,home,afternoon,Wednesday,False,False
2018-04-18 18:55:58.104,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.08,1.0,1,0,800.0,23.0,23.0,23.0,40.0,1026.0,6.2,100.0,0.0,0.0,0.0,1524112153.0,1524161228.0,False,home,home,afternoon,Wednesday,False,False
2018-04-19 14:38:21.601,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,0,100,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.83,0.0,1,0,800.0,23.61,23.0,24.0,43.0,1024.0,4.1,340.0,0.0,0.0,0.0,1524112141.0,1524161237.0,True,free_time,point_of_interest_establishment,afternoon,Thursday,False,False
2018-04-19 15:03:21.615,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,0,100,0,0,1,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.82,0.0,1,0,800.0,23.61,23.0,24.0,43.0,1024.0,4.1,340.0,0.0,0.0,0.0,1524112141.0,1524161237.0,True,home,home,afternoon,Thursday,False,False
2018-04-19 15:18:21.624,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,0,100,0,0,0,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.82,0.0,2,0,800.0,23.0,23.0,23.0,43.0,1024.0,4.1,300.0,0.0,0.0,0.0,1524112137.0,1524161240.0,True,home,home,afternoon,Thursday,False,False
2018-04-19 17:58:21.725,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.76,0.0,1,0,800.0,20.0,20.0,20.0,49.0,1024.0,2.6,320.0,0.0,0.0,0.0,1524112129.0,1524161246.0,True,home,home,afternoon,Thursday,False,False
2018-04-20 15:03:22.572,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.36,0.0,1,0,800.0,24.0,24.0,24.0,38.0,1020.0,5.1,300.0,0.0,0.0,0.0,1524198441.0,1524247711.0,True,free_time,police,afternoon,Friday,False,False
2018-04-21 18:42:50.072,1,com.android.mms,,0,0,0,0,100,0,0,0,0,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.12,0.0,2,0,800.0,12.0,12.0,12.0,100.0,1018.0,1.5,130.0,0.0,0.0,0.0,1524371087.0,1524420627.0,False,home,home,afternoon,Saturday,True,False
2018-04-21 18:47:50.143,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.1,0.0,1,0,800.0,12.0,12.0,12.0,100.0,1018.0,1.5,130.0,0.0,0.0,0.0,1524371087.0,1524420627.0,False,home,home,afternoon,Saturday,True,False
2018-04-21 19:02:50.150,1,com.android.mms,,0,0,0,0,100,0,0,0,0,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.11,1.0,1,0,800.0,12.0,12.0,12.0,100.0,1018.0,1.5,130.0,0.0,0.0,0.0,1524371087.0,1524420627.0,False,home,home,evening,Saturday,True,False
2018-04-22 08:57:50.630,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.95,0.0,2,0,800.0,14.0,14.0,14.0,93.0,1018.0,1.5,140.0,0.0,0.0,0.0,1524371083.0,1524420630.0,True,home,home,morning,Sunday,True,False
2018-04-22 09:02:50.635,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,0.46666667,0.0,0.0,False,False,False,False,False,0.94,0.0,1,0,800.0,14.0,14.0,14.0,93.0,1018.0,1.5,140.0,0.0,0.0,0.0,1524371083.0,1524420630.0,True,home,home,morning,Sunday,True,False
2018-04-22 10:07:50.679,1,com.instagram.android,SOCIAL,0,0,0,0,100,0,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.92,0.0,1,0,800.0,21.0,21.0,21.0,56.0,1019.0,3.6,270.0,0.0,0.0,0.0,1524371071.0,1524420639.0,True,home,home,morning,Sunday,True,False
2018-04-22 10:12:50.683,1,com.samsung.android.weather,,0,0,0,0,100,0,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.91,0.0,1,0,800.0,21.0,21.0,21.0,56.0,1019.0,3.6,270.0,0.0,0.0,0.0,1524371071.0,1524420639.0,True,home,home,morning,Sunday,True,False
2018-04-22 10:17:50.686,1,com.sec.android.app.sbrowser,COMMUNICATION,0,0,0,0,100,0,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.9,0.0,2,0,800.0,21.0,21.0,21.0,56.0,1019.0,3.6,270.0,0.0,0.0,0.0,1524371071.0,1524420639.0,True,home,home,morning,Sunday,True,False
2018-04-22 10:22:50.687,1,com.instagram.android,SOCIAL,0,0,0,0,0,100,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.9,0.0,1,0,800.0,21.0,21.0,21.0,56.0,1019.0,3.6,270.0,0.0,0.0,0.0,1524371071.0,1524420639.0,True,home,home,morning,Sunday,True,False
2018-04-22 10:27:50.692,1,com.instagram.android,SOCIAL,0,0,0,0,100,0,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.9,0.0,1,0,800.0,21.0,21.0,21.0,56.0,1019.0,3.6,270.0,0.0,0.0,0.0,1524371071.0,1524420639.0,True,home,home,morning,Sunday,True,False
2018-04-22 17:32:51.018,1,com.instagram.android,SOCIAL,10,10,10,10,10,0,10,40,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.77,0.0,2,0,800.0,20.0,20.0,20.0,68.0,1017.0,4.1,280.0,0.0,0.0,0.0,1524371044.0,1524420660.0,False,home,home,afternoon,Sunday,True,False
2018-04-22 17:37:51.033,1,com.twitter.android,NEWS_AND_MAGAZINES,2,1,9,0,85,0,9,3,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.76,0.0,2,0,800.0,20.0,20.0,20.0,68.0,1017.0,4.1,280.0,0.0,0.0,0.0,1524371044.0,1524420660.0,True,home,home,afternoon,Sunday,True,False
2018-04-22 17:42:51.083,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.76,0.0,1,0,800.0,20.0,20.0,20.0,68.0,1017.0,4.1,280.0,0.0,0.0,0.0,1524371044.0,1524420660.0,True,home,home,afternoon,Sunday,True,False
2018-04-23 12:12:52.205,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.4,0.0,1,0,800.0,21.0,21.0,21.0,60.0,1019.0,3.6,270.0,0.0,0.0,0.0,1524457365.0,1524507120.0,True,free_time,point_of_interest_establishment,morning,Monday,False,False
2018-04-23 13:47:52.269,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.37,0.0,2,0,800.0,21.0,21.0,21.0,60.0,1019.0,3.6,270.0,0.0,0.0,0.0,1524457365.0,1524507120.0,True,home,home,afternoon,Monday,False,False
2018-04-23 13:52:52.272,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,0,100,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.36,0.0,1,0,800.0,21.0,21.0,21.0,60.0,1019.0,3.6,270.0,0.0,0.0,0.0,1524457365.0,1524507120.0,True,home,home,afternoon,Monday,False,False
2018-04-23 21:07:52.571,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.21,1.0,1,0,800.0,15.0,15.0,15.0,100.0,1019.0,1.5,120.0,0.0,0.0,0.0,1524457335.0,1524507142.0,True,home,home,evening,Monday,False,False
2018-04-23 23:21:27.625,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,0.91,1.0,1,0,800.0,15.0,15.0,15.0,100.0,1019.0,1.5,120.0,0.0,0.0,0.0,1524457335.0,1524507142.0,True,free_time,point_of_interest_establishment,night,Monday,False,False
2018-04-24 05:06:27.875,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,0,100,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,1.0,1.0,2,0,800.0,15.0,15.0,15.0,100.0,1019.0,1.5,120.0,0.0,0.0,0.0,1524457335.0,1524507142.0,False,free_time,point_of_interest_establishment,morning,Tuesday,False,False
2018-04-24 05:11:27.879,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,100,0,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,1.0,1.0,1,0,800.0,15.0,15.0,15.0,100.0,1019.0,1.5,120.0,0.0,0.0,0.0,1524457335.0,1524507142.0,False,free_time,point_of_interest_establishment,morning,Tuesday,False,False
2018-04-24 05:26:27.891,1,com.twitter.android,NEWS_AND_MAGAZINES,0,0,0,0,0,100,0,0,0,0.73333335,1.0,0.0,0.0,False,False,False,False,False,1.0,0.0,1,0,800.0,15.0,15.0,15.0,100.0,1019.0,1.5,120.0,0.0,0.0,0.0,1524457335.0,1524507142.0,False,free_time,point_of_interest_establishment,morning,Tuesday,False,False
